change_identifier,change_description,valid_from,old_schema_version,new_schema_version,change_type,old_class,new_class,old_parent_class,new_parent_class,old_class_meaning_binding,new_class_meaning_binding,old_property,new_property,old_domain,new_domain,old_range,new_range,old_individual,new_individual,old_individual_associated_class,new_individual_associated_class
1266,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#ReconstructiveDentistry,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1267,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#AllergologyAndClinicalImmunology,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1268,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#Ophthalmology,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TherapeuticArea_specialtyName']",[]
1269,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#PermanentDamageOrDisability,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#AdverseEvent_consequences']"
1270,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#PhysicalMedicineAndRehabilitation,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TherapeuticArea_specialtyName']",[]
1271,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#Pharmacy,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#DataProvider_category']"
1272,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#MedicalOncology,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TherapeuticArea_specialtyName']",[]
1273,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#TempusTube,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer']"
1274,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#SnapFreezing,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_fixationType']"
1275,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#CommunityPharmacy,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TherapeuticArea_specialtyName']",[]
1276,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#Recovering,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#AdverseEvent_outcome']",[]
1277,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#PETCT,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#DiagnosticRadiologicExamination_method']",[]
1278,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#Complementary,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#BilledDiagnosis_rank']"
1279,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#MedicalGenetics,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1280,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#Fatal,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#AdverseEvent_outcome']",[]
1281,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#EndocrinologyAndDiabetology,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1282,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#TemporarilySeriousImpactMedicallyImportant,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#AdverseEvent_consequences']",[]
1283,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#Angiology,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1284,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#ClinicalRegistry,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#SourceSystem_category']"
1285,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#HeatStabilization,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_fixationType']"
1286,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#ProteaseInhibitors,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer']"
1287,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#TropicalAndTravelMedicine,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TherapeuticArea_specialtyName']",[]
1288,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#QualityControl,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#SemanticMapping_purpose', 'https://biomedit.ch/rdf/sphn-schema/sphn#SourceSystem_purpose']"
1289,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#SodiumEDTA,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer']"
1290,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#ClinicalPsychology,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1291,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#RodShaped,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyMicroscopyResult_cellMorphology']"
1292,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#ResidueCoordinates,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#GenomicPosition_coordinateConvention']"
1293,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#RECIST1dot0,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#OncologyTreatmentAssessment_criteria']",[]
1294,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#Multicellular,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyMicroscopyResult_cellOrganization']"
1295,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#NonaldehydeBasedWithoutAceticAcid,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Sample_fixationType', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorSpecimen_fixationType']",[]
1296,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#SodiumHeparin,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Sample_primaryContainer', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorSpecimen_primaryContainer']",[]
1297,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#ClinicalPsychology,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TherapeuticArea_specialtyName']",[]
1298,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#Mosteller,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#BodySurfaceArea_calculationMethod']"
1299,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#PAXgeneBloodDNA,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer']"
1300,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#Cardiology,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TherapeuticArea_specialtyName']",[]
1301,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#ExternalLaboratory,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#DataProvider_category']"
1302,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#Foreign,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#InsuranceStatus_coverageType']"
1303,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#UTF16,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#DataFile_encoding']"
1304,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#AllprotectTissueReagent,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_fixationType']"
1305,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#GynaecologyAndObstetrics,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1306,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#GreaterThan,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Comparator']",[]
1307,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#Glass,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Sample_primaryContainer', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorSpecimen_primaryContainer']",[]
1308,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#RadioOncologyAndRadiotherapy,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TherapeuticArea_specialtyName']",[]
1309,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#Round,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyMicroscopyResult_cellMorphology']"
1310,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#StoolCollectionContainerWithDNAStabilizer,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer']"
1311,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#SerumSeparatorTubeWithClotActivator,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Sample_primaryContainer', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorSpecimen_primaryContainer']",[]
1312,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#TraceElementsTube,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Sample_primaryContainer', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorSpecimen_primaryContainer']",[]
1313,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#EDTAAndGel,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer']"
1314,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#LithiumHeparinAndRubberPlug,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer']"
1315,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#SodiumFluoridePotassiumOxalate,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer']"
1316,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#GeriatricMedicine,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1317,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#CurvedRodShaped,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyMicroscopyResult_cellMorphology']"
1318,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#ASCII,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#DataFile_encoding']"
1319,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#ForensicMedicine,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1320,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#CitratePhosphateDextrose,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_primaryContainer']"
1321,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#Rheumatology,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1322,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#LithiumHeparinAndGel,,"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Sample_primaryContainer', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorSpecimen_primaryContainer']",[]
1323,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#PharmaceuticalMedicine,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#TherapeuticArea_specialtyName']"
1324,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn/individual#OptimumCuttingTemperatureMedium,[],"['http://www.w3.org/2002/07/owl#NamedIndividual', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample_fixationType']"
